round_id,club_id,number,par,tees
77418f2c-32ab-41ed-94a5-757cb676171d,02fef473-d6e1-4a09-81a7-0840454f6969,17,3,"{""a002e595-5830-4365-ba9d-e002fda8d594"": ""155"", ""95cbbb2d-ef57-45bf-838f-4d5237ab14b5"": ""110""}"
77418f2c-32ab-41ed-94a5-757cb676171d,02fef473-d6e1-4a09-81a7-0840454f6969,18,4,"{""a002e595-5830-4365-ba9d-e002fda8d594"": ""358"", ""95cbbb2d-ef57-45bf-838f-4d5237ab14b5"": ""295""}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,1,4,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""325"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""274"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""293"", ""par"": ""4""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,2,5,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""524"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""447"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""502"", ""par"": ""5""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,3,4,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""388"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""351"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""375"", ""par"": ""4""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,4,3,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""140"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""123"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""133"", ""par"": ""3""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,5,4,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""318"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""296"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""313"", ""par"": ""4""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,6,3,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""174"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""143"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""166"", ""par"": ""3""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,7,4,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""301"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""274"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""291"", ""par"": ""4""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,8,3,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""130"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""112"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""124"", ""par"": ""3""}}"
28b3c4c7-b647-4faf-9b5c-fecfb34ec9d8,0ccf7261-9d16-4543-8fd4-f7c05eebc7c9,9,5,"{""7e038f04-84c7-48f5-8e6d-19ecb28698e1"": ""567"", ""254aecda-c01f-4ccb-bd80-b9daf5033a0a"": ""532"", ""f030fe59-1977-4be6-ad1e-1022a3ef0ac5"": {""distance"": ""555"", ""par"": ""5""}}"
73722f06-f983-49fc-b38a-c0df99347671,f515b5a3-c2fe-4400-bf45-5d667bc41340,1,4,"{""1b6336b5-45d8-4338-8dc9-88d5c575e8b1"": ""337"", ""02000069-3f7b-414a-9834-57d78fd0304c"": ""319"", ""e73a2f6d-3d2f-4484-b900-95c03e219747"": ""304"", ""8268177e-e295-4141-a247-e903738f0259"": {""distance"": ""276"", ""par"": ""4""}}"
73722f06-f983-49fc-b38a-c0df99347671,f515b5a3-c2fe-4400-bf45-5d667bc41340,2,3,"{""1b6336b5-45d8-4338-8dc9-88d5c575e8b1"": ""174"", ""02000069-3f7b-414a-9834-57d78fd0304c"": ""160"", ""e73a2f6d-3d2f-4484-b900-95c03e219747"": ""143"", ""8268177e-e295-4141-a247-e903738f0259"": {""distance"": ""92"", ""par"": ""3""}}"
73722f06-f983-49fc-b38a-c0df99347671,f515b5a3-c2fe-4400-bf45-5d667bc41340,3,5,"{""1b6336b5-45d8-4338-8dc9-88d5c575e8b1"": ""477"", ""02000069-3f7b-414a-9834-57d78fd0304c"": ""464"", ""e73a2f6d-3d2f-4484-b900-95c03e219747"": ""457"", ""8268177e-e295-4141-a247-e903738f0259"": {""distance"": ""445"", ""par"": ""5""}}"
73722f06-f983-49fc-b38a-c0df99347671,f515b5a3-c2fe-4400-bf45-5d667bc41340,4,3,"{""1b6336b5-45d8-4338-8dc9-88d5c575e8b1"": ""198"", ""02000069-3f7b-414a-9834-57d78fd0304c"": ""185"", ""e73a2f6d-3d2f-4484-b900-95c03e219747"": ""168"", ""8268177e-e295-4141-a247-e903738f0259"": {""distance"": ""157"", ""par"": ""3""}}"
